Time (ms),Trajectory 1
2983,-0.322910070419312
3000,-0.301924467086792
3017,-0.287909746170044
3033,-0.284817934036255
3050,-0.293717384338379
3067,-0.312463045120239
3083,-0.335790395736694
3100,-0.356990337371826
3117,-0.370862245559692
3133,-0.375731706619263
3150,-0.37362265586853
3167,-0.3685142993927
3183,-0.363678932189941
3200,-0.360546827316284
3217,-0.359380483627319
3233,-0.360181331634521
3250,-0.363085031509399
3267,-0.368176698684692
3283,-0.374958038330078
3300,-0.382015466690063
3317,-0.387068033218384
3333,-0.387295722961426
3350,-0.380078077316284
3367,-0.36434531211853
3383,-0.342040061950684
3400,-0.318165302276611
3417,-0.299098253250122
3433,-0.290094375610352
3450,-0.292898654937744
3467,-0.304949522018433
3483,-0.320591449737549
3500,-0.333760738372803
3517,-0.340979814529419
3533,-0.342267513275146
3550,-0.339812278747559
3567,-0.336198091506958
3583,-0.333131313323975
3600,-0.331153631210327
3617,-0.330146551132202
3633,-0.329860210418701
3650,-0.330173969268799
3667,-0.33113169670105
3683,-0.332787752151489
3700,-0.33487606048584
3717,-0.336327075958252
3733,-0.334798574447632
3750,-0.326878309249878
3767,-0.31013822555542
3783,-0.286122798919678
3800,-0.260790824890137
3817,-0.241896390914917
3833,-0.23567795753479
3850,-0.24427604675293
3867,-0.265110015869141
3883,-0.292216539382935
3900,-0.318502902984619
3917,-0.338181734085083
3933,-0.348446607589722
3950,-0.349969625473022
3967,-0.345910549163818
3983,-0.339924097061157
4000,-0.334661483764648
4017,-0.331257104873657
4033,-0.329635143280029
4050,-0.329261064529419
4067,-0.329715251922607
4083,-0.330897092819214
4100,-0.33293604850769
4117,-0.33584189414978
4133,-0.338911056518555
4150,-0.340241193771362
4167,-0.337155103683472
4183,-0.327495813369751
4200,-0.310822010040283
4217,-0.289199590682983
4233,-0.267560720443726
4250,-0.252933263778687
4267,-0.251206874847412
4283,-0.262810468673706
4300,-0.282088279724121
4317,-0.300876617431641
4333,-0.312598466873169
4350,-0.314927816390991
4367,-0.309887170791626
4383,-0.301783800125122
4400,-0.294844627380371
4417,-0.291494846343994
4433,-0.291890382766724
4450,-0.294592618942261
4467,-0.297730922698975
4483,-0.300108194351196
4500,-0.301533222198486
4517,-0.302402973175049
4533,-0.303195238113403
4550,-0.304121017456055
4567,-0.304846286773682
4583,-0.304255247116089
4600,-0.300379276275635
4617,-0.290822267532349
4633,-0.274207592010498
4650,-0.252092599868774
4667,-0.229343175888062
4683,-0.21244478225708
4700,-0.206692218780518
4717,-0.213430881500244
4733,-0.229412078857422
4750,-0.248497009277344
4767,-0.264261722564697
4783,-0.27251410484314
4800,-0.272580146789551
4817,-0.267094135284424
4833,-0.260533094406128
4850,-0.257007360458374
4867,-0.258440017700195
4883,-0.263765811920166
4900,-0.269750833511353
4917,-0.273083925247192
4933,-0.272275686264038
4950,-0.26848840713501
4967,-0.264554262161255
4983,-0.262778043746948
5000,-0.263686180114746
5017,-0.266281604766846
5033,-0.269054174423218
5050,-0.27107310295105
5067,-0.272386074066162
5083,-0.273688077926636
5100,-0.275839567184448
5117,-0.279366970062256
5133,-0.283760070800781
5150,-0.286787033081055
5167,-0.284593820571899
5183,-0.272963762283325
5200,-0.249628782272339
5217,-0.216678380966187
5233,-0.180703401565552
5250,-0.150296449661255
5267,-0.132538795471191
5283,-0.129937887191772
5300,-0.139941692352295
5317,-0.156888723373413
5333,-0.174195051193237
5350,-0.185973167419434
5367,-0.188173294067383
5383,-0.179453134536743
5400,-0.161779165267944
5417,-0.140273571014404
5433,-0.121229887008667
5450,-0.108955860137939
5467,-0.10434889793396
5483,-0.105766534805298
5500,-0.110712289810181
5517,-0.117208480834961
5533,-0.123760938644409
5550,-0.128244161605835
5567,-0.127390623092651
5583,-0.117602348327637
5600,-0.0968542098999023
5617,-0.0668447017669678
5633,-0.0335273742675781
5650,-0.0054326057434082
5667,0.00957083702087402
5683,0.00788474082946777
5700,-0.00835013389587402
5717,-0.0324232578277588
5733,-0.0557048320770264
5750,-0.0709443092346191
5767,-0.0750546455383301
5783,-0.0704226493835449
5800,-0.0633358955383301
5817,-0.0601403713226318
5833,-0.0641319751739502
5850,-0.0744454860687256
5867,-0.0872013568878174
5883,-0.098189115524292
5900,-0.105124473571777
5917,-0.108499050140381
5933,-0.110523700714111
5950,-0.113003969192505
5967,-0.116480827331543
5983,-0.120739936828613
6000,-0.124849319458008
6017,-0.126534700393677
6033,-0.122345209121704
6050,-0.109000444412231
6067,-0.0851116180419922
6083,-0.0526509284973145
6100,-0.0172979831695557
6117,0.0127022266387939
6133,0.0290818214416504
6150,0.0268864631652832
6167,0.00679421424865723
6183,-0.024599552154541
6200,-0.0573182106018066
6217,-0.0825250148773193
6233,-0.0959410667419434
6250,-0.0987896919250488
6267,-0.0957775115966797
6283,-0.0913922786712646
6300,-0.0879600048065186
6317,-0.0860347747802734
6333,-0.0853166580200195
6350,-0.0852773189544678
6367,-0.0854713916778564
6383,-0.0856287479400635
6400,-0.0856494903564453
6417,-0.0855903625488281
6433,-0.0856752395629883
6450,-0.0863001346588135
6467,-0.0879662036895752
6483,-0.0910389423370361
6500,-0.0952169895172119
6517,-0.098949670791626
6533,-0.0995092391967773
6550,-0.0938920974731445
6567,-0.0801441669464111
6583,-0.0587372779846191
6600,-0.0333168506622314
6617,-0.0103120803833008
6633,0.00308585166931152
6650,0.00204563140869141
6667,-0.0137636661529541
6683,-0.039778470993042
6700,-0.0678918361663818
6717,-0.0893771648406982
6733,-0.0986244678497314
6750,-0.0961928367614746
6767,-0.0881152153015137
6783,-0.0817034244537354
6800,-0.0815229415893555
6817,-0.0874457359313965
6833,-0.0958383083343506
6850,-0.102917909622192
6867,-0.107097864151001
6883,-0.109236478805542
6900,-0.111247062683105
6917,-0.114112615585327
6933,-0.117149353027344
6950,-0.118584156036377
6967,-0.115975379943848
6983,-0.106421947479248
7000,-0.0877621173858643
7017,-0.0605995655059814
7033,-0.0293807983398438
7050,-0.00168132781982422
7067,0.014427661895752
7083,0.0141150951385498
7100,-0.00182318687438965
7117,-0.026993989944458
7133,-0.0520720481872559
7150,-0.069178581237793
7167,-0.0752606391906738
7183,-0.0730931758880615
7200,-0.0690608024597168
7217,-0.068835973739624
7233,-0.0745174884796143
7250,-0.0843768119812012
7267,-0.094630241394043
7283,-0.102155923843384
7300,-0.106188297271729
7317,-0.108326435089111
7333,-0.111095190048218
7350,-0.115879535675049
7367,-0.121911764144897
7383,-0.126562833786011
7400,-0.126054286956787
7417,-0.116477966308594
7433,-0.0955605506896973
7450,-0.0647199153900146
7467,-0.0296289920806885
7483,0.00122332572937012
7500,0.0192744731903076
7517,0.0190682411193848
7533,0.000167369842529297
7550,-0.0327391624450684
7567,-0.0713891983032227
7583,-0.106683254241943
7600,-0.131437540054321
7617,-0.14250636100769
7633,-0.141414642333984
7650,-0.133261203765869
7667,-0.124150991439819
7683,-0.118170261383057
7700,-0.116287231445313
7717,-0.117468595504761
7733,-0.120472192764282
7750,-0.125017404556274
7767,-0.130939245223999
7783,-0.136088132858276
7800,-0.135997772216797
7817,-0.125979900360107
7833,-0.103977203369141
7850,-0.0727450847625732
7867,-0.0395190715789795
7883,-0.0132110118865967
7900,-0.00113749504089355
7917,-0.00632858276367188
7933,-0.0263631343841553
7950,-0.0540943145751953
7967,-0.0803205966949463
7983,-0.09767746925354
8000,-0.103600740432739
8017,-0.101160526275635
8033,-0.096811056137085
8050,-0.0961086750030518
8067,-0.100933074951172
8083,-0.109377861022949
8100,-0.117781639099121
8117,-0.123569250106812
8133,-0.126345157623291
8150,-0.127023696899414
8167,-0.126846313476563
8183,-0.126963376998901
8200,-0.12828254699707
8217,-0.131277799606323
8233,-0.135512828826904
8250,-0.139075994491577
8267,-0.138680219650269
8283,-0.130704879760742
8300,-0.112919092178345
8317,-0.0863499641418457
8333,-0.0560767650604248
8350,-0.0302648544311523
8367,-0.017158031463623
8383,-0.02101731300354
8400,-0.0399882793426514
8417,-0.066838264465332
8433,-0.0919301509857178
8450,-0.107460975646973
8467,-0.110896348953247
8483,-0.106170415878296
8500,-0.101065874099731
8517,-0.10159158706665
8533,-0.108323097229004
8550,-0.117758750915527
8567,-0.126185894012451
8583,-0.131702661514282
8600,-0.134124279022217
8617,-0.134700536727905
8633,-0.135209083557129
8650,-0.136462926864624
8667,-0.138051271438599
8683,-0.139361143112183
8700,-0.140248537063599
8717,-0.140913724899292
8733,-0.141584873199463
8750,-0.14226222038269
8767,-0.142496824264526
8783,-0.141232013702393
8800,-0.136875629425049
8817,-0.127635478973389
8833,-0.112006425857544
8850,-0.0895822048187256
8867,-0.0625183582305908
8883,-0.0367414951324463
8900,-0.0205018520355225
8917,-0.0203397274017334
8933,-0.0374407768249512
8950,-0.0662035942077637
8967,-0.0964775085449219
8983,-0.118634462356567
9000,-0.127843141555786
9017,-0.125752449035645
9033,-0.118614673614502
9050,-0.112970352172852
9067,-0.112490177154541
9083,-0.11718225479126
9100,-0.124550580978394
9117,-0.131746530532837
9133,-0.136990070343018
9150,-0.139818429946899
9167,-0.140642166137695
9183,-0.140070915222168
9200,-0.138535499572754
9217,-0.136351585388184
9233,-0.134093761444092
9250,-0.13286566734314
9267,-0.13372540473938
9283,-0.136567354202271
9300,-0.139898538589478
9317,-0.141556978225708
9333,-0.139091968536377
9350,-0.129868507385254
9367,-0.112129926681519
9383,-0.0868422985076904
9400,-0.0584385395050049
9417,-0.0338213443756104
9433,-0.02005934715271
9450,-0.0214674472808838
9467,-0.0376384258270264
9483,-0.0633301734924316
9500,-0.0906364917755127
9517,-0.112259864807129
9533,-0.123693943023682
9550,-0.124245882034302
9567,-0.11672043800354
9583,-0.105760812759399
9600,-0.0961513519287109
9617,-0.09159255027771
9633,-0.0937976837158203
9650,-0.102024793624878
9667,-0.113671541213989
9683,-0.125784873962402
9700,-0.136396884918213
9717,-0.145017862319946
9733,-0.151723384857178
9750,-0.155402660369873
9767,-0.153018712997437
9783,-0.140579223632813
9800,-0.115492582321167
9817,-0.079251766204834
9833,-0.0381510257720947
9850,-0.00150704383850098
9867,0.0215256214141846
9883,0.0253479480743408
9900,0.00943350791931152
9917,-0.0222094058990479
9933,-0.0623199939727783
9950,-0.102063179016113
9967,-0.133389472961426
9983,-0.151656627655029
10000,-0.156737804412842
10017,-0.152206659317017
10033,-0.143288612365723
10050,-0.13444185256958
10067,-0.128077268600464
10083,-0.124655961990356
10100,-0.123467445373535
10117,-0.123574733734131
10133,-0.124424934387207
10150,-0.126003742218018
10167,-0.128679990768433
10183,-0.132768869400024
10200,-0.137783288955688
10217,-0.141650915145874
10233,-0.14069390296936
10250,-0.130707263946533
10267,-0.108988285064697
10283,-0.0766425132751465
10300,-0.0394721031188965
10317,-0.00670456886291504
10333,0.0123188495635986
10350,0.0122153759002686
10367,-0.00681924819946289
10383,-0.0400936603546143
10400,-0.0799665451049805
10417,-0.117396354675293
10433,-0.144423723220825
10450,-0.157176494598389
10467,-0.157022714614868
10483,-0.149258613586426
10500,-0.140233993530273
10517,-0.134200096130371
10533,-0.132182598114014
10550,-0.133079290390015
10567,-0.135432243347168
10583,-0.138623952865601
10600,-0.14221715927124
10617,-0.144037485122681
10633,-0.139532089233398
10650,-0.123346090316772
10667,-0.0925757884979248
10683,-0.0501172542572021
10700,-0.00474452972412109
10717,0.0323865413665771
10733,0.0520617961883545
10750,0.0505180358886719
10767,0.0305862426757813
10783,0.00033259391784668
10800,-0.0298378467559814
10817,-0.05088210105896
10833,-0.0583887100219727
10850,-0.0543627738952637
10867,-0.0458598136901855
10883,-0.0408658981323242
10900,-0.0442476272583008
10917,-0.055513858795166
10933,-0.0699863433837891
10950,-0.0825564861297607
10967,-0.0905444622039795
10983,-0.0943424701690674
11000,-0.0960309505462646
11017,-0.097158670425415
11033,-0.0980169773101807
11050,-0.0985445976257324
11067,-0.0990486145019531
11083,-0.100166320800781
11100,-0.102527618408203
11117,-0.106242656707764
11133,-0.110103607177734
11150,-0.110842227935791
11167,-0.103438854217529
11183,-0.0831212997436523
11200,-0.0491793155670166
11217,-0.00824856758117676
11233,0.0285317897796631
11250,0.0527863502502441
11267,0.0610661506652832
11283,0.0514380931854248
11300,0.0224554538726807
11317,-0.0237247943878174
11333,-0.078437328338623
11350,-0.127043724060059
11367,-0.155377626419067
11383,-0.159282684326172
11400,-0.146570920944214
11417,-0.129124164581299
11433,-0.115288496017456
11450,-0.108490943908691
11467,-0.108721971511841
11483,-0.113493204116821
11500,-0.119247198104858
11517,-0.123488187789917
11533,-0.125628471374512
11550,-0.126296520233154
11567,-0.126487255096436
11583,-0.127087593078613
11600,-0.128564596176147
11617,-0.130597591400146
11633,-0.131568193435669
11650,-0.12809157371521
11667,-0.115179061889648
11683,-0.0880262851715088
11700,-0.0465724468231201
11717,0.000232458114624023
11733,0.0385580062866211
11750,0.0599193572998047
11767,0.0639877319335938
11783,0.0531244277954102
11800,0.0297362804412842
11817,-0.00144600868225098
11833,-0.0325589179992676
11850,-0.0553078651428223
11867,-0.0648138523101807
11883,-0.0624759197235107
11900,-0.0551400184631348
11917,-0.0508415699005127
11933,-0.0545408725738525
11950,-0.0658340454101563
11967,-0.0801587104797363
11983,-0.0926125049591064
12000,-0.100868701934814
12017,-0.105815887451172
12033,-0.110033988952637
12050,-0.115172147750854
12067,-0.120492219924927
12083,-0.123062610626221
12100,-0.118748903274536
12117,-0.103700160980225
12133,-0.0762665271759033
12150,-0.0388331413269043
12167,0.00187134742736816
12183,0.0365090370178223
12200,0.0564444065093994
12217,0.0573611259460449
12233,0.0404047966003418
12250,0.0106461048126221
12267,-0.0251028537750244
12283,-0.0601725578308105
12300,-0.0892000198364258
12317,-0.108751058578491
12333,-0.117821931838989
12350,-0.118096351623535
12367,-0.113123893737793
12383,-0.106584548950195
12400,-0.101030111312866
12417,-0.0975890159606934
12433,-0.0964226722717285
12450,-0.0974979400634766
12467,-0.10096001625061
12483,-0.106798648834229
12500,-0.113829612731934
12517,-0.118683338165283
12533,-0.116352796554565
12550,-0.102388381958008
12567,-0.0752370357513428
12583,-0.0378341674804688
12600,0.00240564346313477
12617,0.0355293750762939
12633,0.0526411533355713
12650,0.0497798919677734
12667,0.028815746307373
12683,-0.00461769104003906
12700,-0.0432026386260986
12717,-0.0792665481567383
12733,-0.106253623962402
12750,-0.120508193969727
12767,-0.122382402420044
12783,-0.115999221801758
12800,-0.107062816619873
12817,-0.0996658802032471
12833,-0.0951278209686279
12850,-0.093134880065918
12867,-0.093076229095459
12883,-0.0947206020355225
12900,-0.0982968807220459
12917,-0.104002475738525
12933,-0.110934019088745
12950,-0.116077184677124
12967,-0.114826202392578
12983,-0.103039264678955
13000,-0.0790615081787109
13017,-0.0450637340545654
13033,-0.00737833976745605
13050,0.0246620178222656
13067,0.041954517364502
13083,0.0399119853973389
13100,0.0204851627349854
13117,-0.00887465476989746
13133,-0.0381183624267578
13150,-0.0584471225738525
13167,-0.0657224655151367
13183,-0.0623016357421875
13200,-0.0555713176727295
13217,-0.0535149574279785
13233,-0.0603549480438232
13250,-0.0745759010314941
13267,-0.0907876491546631
13283,-0.103724718093872
13300,-0.110838651657104
13317,-0.112787246704102
13333,-0.11224365234375
13350,-0.111815690994263
13367,-0.112748861312866
13383,-0.114894866943359
13400,-0.11752986907959
13417,-0.120358467102051
13433,-0.123724937438965
13450,-0.127851724624634
13467,-0.131672859191895
13483,-0.131905078887939
13500,-0.123364210128784
13517,-0.101187229156494
13533,-0.0650653839111328
13550,-0.0228052139282227
13567,0.0130934715270996
13583,0.0338785648345947
13600,0.0370581150054932
13617,0.0222673416137695
13633,-0.0106680393218994
13650,-0.0591979026794434
13667,-0.115137338638306
13683,-0.164720773696899
13700,-0.194523572921753
13717,-0.200235843658447
13733,-0.188079595565796
13750,-0.168350458145142
13767,-0.149887084960938
13783,-0.138093233108521
13800,-0.134193420410156
13817,-0.135299444198608
13833,-0.137029886245728
13850,-0.137535810470581
13867,-0.138291358947754
13883,-0.14130425453186
13900,-0.146484136581421
13917,-0.150804758071899
13933,-0.149370431900024
13950,-0.137746334075928
13967,-0.114015102386475
13983,-0.0800096988677979
14000,-0.0415980815887451
14017,-0.00769495964050293
14033,0.0125491619110107
14050,0.0136640071868896
14067,-0.00380468368530273
14083,-0.0334079265594482
14100,-0.0649983882904053
14117,-0.08847975730896
14133,-0.0977866649627686
14150,-0.0937085151672363
14167,-0.083153247833252
14183,-0.075005054473877
14200,-0.0754683017730713
14217,-0.0850203037261963
14233,-0.0993144512176514
14250,-0.113192796707153
14267,-0.12368369102478
14283,-0.130669116973877
14300,-0.135971546173096
14317,-0.141550302505493
14333,-0.147636413574219
14350,-0.151608943939209
14367,-0.148735284805298
14383,-0.134601354598999
14400,-0.107624053955078
14417,-0.0707557201385498
14433,-0.0315313339233398
14450,-9.63211059570313E-05
14467,0.0146036148071289
14483,0.00968360900878906
14500,-0.00975513458251953
14517,-0.0345532894134521
14533,-0.0568222999572754
14550,-0.071345329284668
14567,-0.0757057666778564
14583,-0.0720095634460449
14600,-0.0664145946502686
14617,-0.065394401550293
14633,-0.0722513198852539
14650,-0.0856378078460693
14667,-0.100926399230957
14683,-0.113576412200928
14700,-0.121646404266357
14717,-0.126316070556641
14733,-0.130393743515015
14750,-0.135748863220215
14767,-0.141859531402588
14783,-0.145910978317261
14800,-0.143552303314209
14817,-0.13025164604187
14833,-0.103772401809692
14850,-0.0668270587921143
14867,-0.0270149707794189
14883,0.00617480278015137
14900,0.0248563289642334
14917,0.0253348350524902
14933,0.00850653648376465
14950,-0.0217370986938477
14967,-0.0605442523956299
14983,-0.103278875350952
