Time (ms),Trajectory 1
0,-6.70910779635112
17,-5.84439706802368
33,-4.97968633969625
50,-3.87346235911051
67,-2.57369498411814
83,-1.38789640863736
100,-0.566668459524711
117,-0.169262873629729
133,-0.0745558689037959
150,-0.102443686376015
167,-0.127201070388158
183,-0.11255740125974
200,-0.0762128767867883
217,-0.0418186147386829
233,-0.0197172147842745
250,-0.00990152296920617
267,-0.00833988127609094
283,-0.010700225053976
300,-0.0139451020707687
317,-0.0165581693872809
333,-0.0181651102999846
350,-0.0190377216786146
367,-0.0197195988148451
383,-0.0208187084645033
400,-0.0228404980152845
417,-0.0259518604725599
433,-0.0295686709384123
450,-0.0317454331864913
467,-0.0285959237565597
483,-0.0143861767525474
500,0.0165081014856696
517,0.064413543480138
533,0.11773585403959
550,0.153827654818694
567,0.153284060458342
583,0.116136065373818
600,0.0618171653089424
617,0.0129413596975307
633,-0.0189614278885225
650,-0.0342559783409039
667,-0.0385284386575222
683,-0.0373864149053892
700,-0.0344848620394866
717,-0.0314187997331222
733,-0.0284147250155608
750,-0.0252270679920912
767,-0.0218319874256849
783,-0.0186061846713225
800,-0.0160360326990485
817,-0.0143480294694503
833,-0.0134301176294684
850,-0.0130105009302497
867,-0.0128746023401618
883,-0.0129699697718024
900,-0.0134301176294684
917,-0.0145149224748214
933,-0.0164365759119391
950,-0.0190639483431975
967,-0.0216793995350599
983,-0.0231647472828627
1000,-0.0227069836109877
1017,-0.0207829456776381
1033,-0.0198698025196791
1050,-0.0244140612582366
1067,-0.0398111337174972
1083,-0.0701022123297056
1100,-0.113542072474957
1117,-0.157525526980559
1133,-0.180633053183556
1150,-0.166552054385344
1167,-0.118486872563759
1183,-0.0574302636863043
1200,-0.00566482427529991
1217,0.0265932069936146
1233,0.041022298236688
1250,0.0441098175942898
1267,0.0419735871255398
1283,0.0385713552435239
1300,0.0357604014376799
1317,0.0340080261230469
1333,0.033118724822998
1350,0.0327420234680176
1367,0.0326395034790039
1383,0.0327968597412109
1400,0.0334334373474121
1417,0.0348687159518401
1433,0.0372457479437192
1450,0.040016170591116
1467,0.0412630997598171
1483,0.0371170012901227
1500,0.0218677502901604
1517,-0.0100755684543401
1533,-0.0590348205684374
1550,-0.113437167058388
1567,-0.150661456088225
1583,-0.151300417880217
1600,-0.115346899876992
1617,-0.0621914824781319
1633,-0.0144267074453334
1650,0.0164222712628543
1667,0.0307369225968917
1683,0.0341439247131348
1700,0.0323200219621261
1717,0.0290489184359709
1733,0.0261545162647963
1750,0.0241541843861341
1767,0.0229716282337904
1783,0.0224375706166029
1800,0.0225520115345716
1817,0.0235748272389174
1833,0.0259208660572767
1850,0.0298070895175139
1867,0.0345325451344252
1883,0.0374174093206724
1900,0.0327825515220563
1917,0.0119042384127776
1933,-0.0343465780218442
1950,-0.108008376633128
1967,-0.190129272639751
1983,-0.227315415938695
2000,-0.14284610375762
2017,0.1130962309738
2033,0.507385699699322
2050,0.915741850932439
2067,1.17418040831884
2083,1.15185489257177
2100,0.809791028499603
2117,0.23490904768308
2133,-0.376343697309494
2150,-0.805225342512131
2167,-0.925226171811422
2183,-0.762536495923996
2200,-0.458626714845498
2217,-0.171039093285799
2233,0.00967264051238696
2250,0.0782155928512414
2267,0.0767683920760949
2283,0.0490570031106472
2300,0.0208306300531452
2317,0.00178575550671667
2333,-0.00736236506296943
2350,-0.00933170240993301
2367,-0.00716447775873045
2383,-0.00313281993536899
2400,0.00107049930375069
2417,0.00347137431769321
2433,0.000903606414794922
2450,-0.0112271307346721
2467,-0.0375246975260476
2483,-0.0783705686529477
2500,-0.122108452022076
2517,-0.137312404811382
2533,-0.0775933203597863
2550,0.0926709088186423
2567,0.365745990226666
2583,0.676965663830439
2600,0.922243555386861
2617,0.996737440427144
2633,0.839736441771189
2650,0.472359638040264
2667,0.000162135188778241
2683,-0.436065166567763
2700,-0.728909919659297
2717,-0.839047372341156
2733,-0.783014237880707
2750,-0.608136604229609
2767,-0.376360386610031
2783,-0.147945872197549
2800,0.034506314744552
2817,0.147657383233309
2833,0.178673252463341
2850,0.126776684696476
2867,0.0182247130821149
2883,-0.0853395393739144
2900,-0.101454249893626
2917,0.0382423357417186
2933,0.345075101281206
2950,0.740570952494939
2967,1.06795301040014
2983,1.16442195574443
3000,0.949583013852437
3017,0.462992196281751
3033,-0.163462137182554
3050,-0.755257541934649
3067,-1.14245404799779
3083,-1.21672145525614
3100,-0.983405073483785
3117,-0.565736291309198
3133,-0.142843725780646
3150,0.1440071935455
3167,0.251286009947459
3183,0.222096428275108
3200,0.126314157930513
3217,0.00959396579613288
3233,-0.113344185364743
3250,-0.235729200144609
3267,-0.337071393926938
3283,-0.378217667341232
3300,-0.312290166815122
3317,-0.104002942641576
3333,0.246601084868113
3350,0.679783796270688
3367,1.07168430089951
