Time (ms),Trajectory 1
5833,-0.0625204667448997
5850,-0.0592045858502388
5867,-0.0575100257992744
5883,-0.0572999492287636
5900,-0.0584456846117973
5917,-0.0610718354582787
5933,-0.0654390230774879
5950,-0.071442998945713
5967,-0.0782701298594475
5983,-0.0845242962241173
6000,-0.0888923481106758
6017,-0.0909663066267967
6033,-0.0912527814507484
6050,-0.0904129520058632
6067,-0.0887760147452354
6083,-0.0864638164639473
6100,-0.0837021246552467
6117,-0.0808539763092995
6133,-0.0781818106770515
6150,-0.0757265016436577
6167,-0.0733935162425041
6183,-0.0710663720965385
6200,-0.0686835572123528
6217,-0.0663057342171669
6233,-0.0641841217875481
6250,-0.0628023520112038
6267,-0.0628112778067589
6283,-0.0647247210144997
6300,-0.0684616342186928
6317,-0.0731105580925941
6333,-0.0771260932087898
6350,-0.079043798148632
6367,-0.0783706977963448
6383,-0.0757154747843742
6400,-0.0721296593546867
6417,-0.0685026869177818
6433,-0.0653283223509789
6450,-0.0627689138054848
6467,-0.0608647242188454
6483,-0.0596573725342751
6500,-0.059200294315815
6517,-0.0595996752381325
6533,-0.0610639825463295
6550,-0.0637653842568398
6567,-0.0675459131598473
6583,-0.071772612631321
6600,-0.0754881128668785
6617,-0.0778633132576942
6633,-0.0787004306912422
6650,-0.0783854648470879
6667,-0.0773589387536049
6683,-0.0758424028754234
6700,-0.0739615634083748
6717,-0.0718726292252541
6733,-0.0697594806551933
6750,-0.0678095147013664
6767,-0.0661937519907951
6783,-0.0649987235665321
6800,-0.0641483291983604
6817,-0.0634560957551003
6833,-0.0628233477473259
6850,-0.062456302344799
6867,-0.0629459843039513
6883,-0.0649831369519234
6900,-0.0688066855072975
6917,-0.0738821998238564
6933,-0.0790193751454353
6950,-0.0829149708151817
6967,-0.084850899875164
6983,-0.084898330271244
7000,-0.0835764929652214
7017,-0.0814609602093697
7033,-0.078956700861454
7050,-0.0762524232268333
7067,-0.0734185501933098
7083,-0.0705766603350639
7100,-0.0680187717080116
7117,-0.0660724267363548
7133,-0.064804382622242
7150,-0.0639730617403984
7167,-0.0632912740111351
7183,-0.0627219006419182
7200,-0.0626151487231255
7217,-0.0635202899575233
7233,-0.0657494142651558
7250,-0.0690620616078377
7267,-0.0726602450013161
7283,-0.0755648538470268
7300,-0.0771655663847923
7317,-0.0773799791932106
7333,-0.076425664126873
7350,-0.0746472701430321
7367,-0.0724343582987785
7383,-0.0701407268643379
7400,-0.0680583789944649
7417,-0.066422738134861
7433,-0.0653620436787605
7450,-0.0648064538836479
7467,-0.0644888505339622
7483,-0.0640599355101585
7500,-0.0632278844714165
7517,-0.0619287416338921
7533,-0.0605083778500557
7550,-0.0597476586699486
7567,-0.0606231465935707
7583,-0.063767246901989
7600,-0.0688870623707771
7617,-0.0748134776949883
7633,-0.0801787599921227
7650,-0.0840382054448128
7667,-0.0861293151974678
7683,-0.0867003872990608
7700,-0.0860888138413429
7717,-0.084502212703228
7733,-0.082089401781559
7750,-0.0790745690464973
7767,-0.0758142098784447
7783,-0.0727042630314827
7800,-0.0700011923909187
7817,-0.0677734836935997
7833,-0.0659902170300484
7850,-0.0645601227879524
7867,-0.0633273795247078
7883,-0.062208004295826
7900,-0.0614147707819939
7917,-0.0614493563771248
7933,-0.0627981945872307
7950,-0.0655399337410927
7967,-0.0690907314419746
7983,-0.0724095925688744
8000,-0.0745726600289345
8017,-0.075165681540966
8033,-0.0743237212300301
8050,-0.0725360885262489
8067,-0.07036042958498
8083,-0.0682525709271431
8100,-0.0665265992283821
8117,-0.0653168484568596
8133,-0.0645323470234871
8150,-0.0639237090945244
8167,-0.0632781758904457
8183,-0.062635563313961
8200,-0.0624033287167549
8217,-0.0631851479411125
8233,-0.0653788074851036
8250,-0.0688887014985085
8267,-0.07311100512743
8283,-0.0772232785820961
8300,-0.0806062892079353
8317,-0.0829600468277931
8333,-0.0841250792145729
8350,-0.0840317532420158
8367,-0.0828309431672096
8383,-0.0808989629149437
8400,-0.0786731019616127
8417,-0.076540507376194
8433,-0.0748213902115822
8450,-0.0737341716885567
8467,-0.0733293369412422
8483,-0.0734922960400581
8500,-0.0740010365843773
8517,-0.0745101645588875
8533,-0.074529342353344
8550,-0.0736547335982323
8567,-0.0720090344548225
8583,-0.0704797878861427
8600,-0.0705302283167839
8617,-0.0735041722655296
8633,-0.0797154828906059
8650,-0.0881437584757805
8667,-0.0969207212328911
8683,-0.104216031730175
8700,-0.109091050922871
8717,-0.111651040613651
8733,-0.112519077956676
8750,-0.112299270927906
8767,-0.11131214350462
8783,-0.109616078436375
8800,-0.107214920222759
8817,-0.104248322546482
8833,-0.101059012115002
8850,-0.0980862304568291
8867,-0.0956563726067543
8883,-0.0938827469944954
8900,-0.0927484408020973
8917,-0.0923246815800667
8933,-0.0929406508803368
8950,-0.0949504598975182
8967,-0.0981912985444069
8983,-0.101729713380337
9000,-0.104135729372501
9017,-0.104205302894115
9033,-0.101745523512363
9050,-0.0975800231099129
9067,-0.0928343012928963
9083,-0.0884495750069618
9100,-0.0851292088627815
9117,-0.0832919552922249
9133,-0.0829073265194893
9150,-0.0835007205605507
9167,-0.0844917371869087
9183,-0.0855683609843254
9200,-0.0867487862706184
9217,-0.0881366059184074
9233,-0.0896325632929802
9250,-0.0908466801047325
9267,-0.0912530496716499
9283,-0.0905240252614021
9300,-0.0888403430581093
9317,-0.0867642387747765
9333,-0.084797166287899
9350,-0.0832184627652168
9367,-0.0821578726172447
9383,-0.0815760120749474
9400,-0.0812716856598854
9417,-0.0810037031769753
9433,-0.0806140676140785
9450,-0.0801286324858665
9467,-0.0797900035977364
9483,-0.0798553451895714
9500,-0.0802715048193932
9517,-0.0806630328297615
9533,-0.0806501731276512
9550,-0.0800982341170311
9567,-0.0791429057717323
9583,-0.0780261233448982
9600,-0.0768793150782585
9617,-0.0757241323590279
9633,-0.0746526643633842
9650,-0.0738448426127434
9667,-0.0733937993645668
9683,-0.0732213482260704
9700,-0.0731459483504295
9717,-0.0729615911841393
9733,-0.0724912956357002
9750,-0.0716678127646446
9767,-0.0706049129366875
9783,-0.0695147141814232
9800,-0.0685282424092293
9817,-0.0676928088068962
9833,-0.0671077445149422
9850,-0.0668538138270378
9867,-0.0667739138007164
9883,-0.0665756985545158
9900,-0.0662091597914696
9917,-0.0659321174025536
9933,-0.0659934803843498
9950,-0.0663699433207512
9967,-0.0667527392506599
9983,-0.0667926743626595
10000,-0.0664257779717445
10017,-0.0658706054091454
10033,-0.0653173848986626
10050,-0.0647534057497978
10067,-0.0640491023659706
10083,-0.0631424561142921
10100,-0.0621800646185875
10117,-0.0614565536379814
10133,-0.061193935573101
10150,-0.0614157542586327
10167,-0.0619466975331306
10183,-0.0624532029032707
10200,-0.062647245824337
10217,-0.062566839158535
10233,-0.0625132396817207
10250,-0.0626441761851311
10267,-0.0627358630299568
10283,-0.0624108538031578
10300,-0.0615535899996758
10317,-0.0604221448302269
10333,-0.0593968853354454
10350,-0.0586382821202278
10367,-0.0579020008444786
10383,-0.0568001791834831
10400,-0.0553096607327461
10417,-0.0537927225232124
10433,-0.0525348857045174
10450,-0.0515346899628639
10467,-0.050722636282444
10483,-0.0501904413104057
10500,-0.0501081272959709
10517,-0.0504701510071754
10533,-0.0511222407221794
10550,-0.0520656183362007
10567,-0.0535745844244957
10583,-0.05595513433218
10600,-0.0592085346579552
10617,-0.0629454776644707
10633,-0.0665631666779518
10650,-0.0694664791226387
10667,-0.0712481066584587
10683,-0.0718205794692039
10700,-0.0714439228177071
10717,-0.0705167725682259
10733,-0.0692408755421638
10750,-0.0675538703799248
10767,-0.0653566494584084
10783,-0.0627104714512825
10800,-0.0598511770367622
10817,-0.0570035353302956
10833,-0.0541876181960106
10850,-0.051361970603466
10867,-0.0487962439656258
10883,-0.0472451224923134
10900,-0.0476668998599052
10917,-0.0505379065871239
10933,-0.0552766248583794
10950,-0.0602613314986229
10967,-0.0633769556879997
10983,-0.0630248412489891
11000,-0.0592198595404625
11017,-0.0535371080040932
11033,-0.0478353127837181
11050,-0.0433386787772179
11067,-0.0405938848853111
11083,-0.0396372899413109
11100,-0.0401853397488594
11117,-0.0418083593249321
11133,-0.0439906045794487
11150,-0.0463483706116676
11167,-0.0489708408713341
11183,-0.0523273721337318
11200,-0.056652270257473
11217,-0.0614578798413277
11233,-0.0657215490937233
11250,-0.0684757009148598
11267,-0.0693175718188286
11283,-0.0686618611216545
11300,-0.0674304440617561
11317,-0.066335491836071
11333,-0.0655186399817467
11350,-0.0646985992789268
11367,-0.0634534284472466
11383,-0.0615228936076164
11400,-0.0590557977557182
11417,-0.0565349981188774
11433,-0.0544260963797569
11450,-0.052923746407032
11467,-0.0519260093569756
11483,-0.0511831566691399
11500,-0.0505513474345207
11517,-0.050231359899044
11533,-0.0508443638682365
11550,-0.0531197264790535
11567,-0.0572917237877846
11583,-0.062698982656002
11600,-0.0678868368268013
11617,-0.0713911280035973
11633,-0.0727419033646584
11650,-0.07242401689291
11667,-0.0709405615925789
11683,-0.0685210004448891
11700,-0.0655992701649666
11717,-0.0628409311175346
11733,-0.0605894699692726
11750,-0.0586992278695107
11767,-0.0569088384509087
11783,-0.0551234856247902
11800,-0.0534103587269783
11817,-0.0518919304013252
11833,-0.0506877526640892
11850,-0.0500320419669151
11867,-0.0504359230399132
11883,-0.0524920001626015
11900,-0.0563542619347572
11917,-0.061414398252964
11933,-0.0664084032177925
11950,-0.0699628219008446
11967,-0.0713315084576607
11983,-0.070689745247364
12000,-0.0688531622290611
12017,-0.0667226240038872
12033,-0.0647618100047112
12050,-0.0629367753863335
12067,-0.0610645040869713
12083,-0.0590642914175987
12100,-0.0569742247462273
12117,-0.0549091622233391
12133,-0.053033210337162
12150,-0.0515189990401268
12167,-0.0505296364426613
12183,-0.0503282472491264
12200,-0.0513709560036659
12217,-0.0539832040667534
12233,-0.0576892420649529
12250,-0.0610493496060371
12267,-0.0625564828515053
12283,-0.0617236122488976
12300,-0.0591747239232063
12317,-0.0559462681412697
12333,-0.0528456643223763
12350,-0.0501973256468773
12367,-0.0480079725384712
12383,-0.0462782010436058
12400,-0.0451025292277336
12417,-0.0445427373051643
12433,-0.0444963499903679
12450,-0.0448713079094887
12467,-0.0459170266985893
12483,-0.0480733588337898
12500,-0.0513646975159645
12517,-0.0550714656710625
12533,-0.0579497888684273
12550,-0.0588688477873802
12567,-0.0575197413563728
12583,-0.0544954016804695
12600,-0.050743542611599
12617,-0.0470732375979424
12633,-0.0439741536974907
12650,-0.0416925922036171
12667,-0.040409155189991
12683,-0.0402641519904137
12700,-0.0412498638033867
12717,-0.0432530418038368
12733,-0.0462431386113167
12750,-0.0503020212054253
12767,-0.0554225817322731
12783,-0.0612356588244438
12800,-0.0668632611632347
12817,-0.0711850747466087
12833,-0.0734306499361992
12850,-0.0735644027590752
12867,-0.0722454711794853
12883,-0.0703792199492455
12900,-0.0685205534100533
12917,-0.0667236372828484
12933,-0.064850427210331
12950,-0.0628115460276604
12967,-0.0605897381901741
12983,-0.0582232400774956
13000,-0.0558338388800621
13017,-0.0536838546395302
13033,-0.0522187426686287
13050,-0.052012674510479
13067,-0.0535721257328987
13083,-0.0570104345679283
13100,-0.0617223605513573
13117,-0.0663827136158943
13133,-0.0693715438246727
13150,-0.0694912299513817
13167,-0.0666523799300194
13183,-0.0618505701422691
13200,-0.056462325155735
13217,-0.0515996143221855
13233,-0.0478310510516167
13250,-0.0452910736203194
13267,-0.0439919754862785
13283,-0.0439452454447746
13300,-0.045072577893734
13317,-0.0472258254885674
13333,-0.0502576604485512
13350,-0.0538670942187309
13367,-0.0574402585625648
13383,-0.0601532533764839
13400,-0.0612719878554344
13417,-0.0605403110384941
13433,-0.0583506599068642
13450,-0.0554365292191505
13467,-0.0524026826024055
13483,-0.0495643094182014
13500,-0.0470947101712227
13517,-0.045212410390377
13533,-0.0442525669932365
13550,-0.044547937810421
13567,-0.0461930260062218
13583,-0.0489369854331017
13600,-0.0522706583142281
13617,-0.0556152984499931
13633,-0.0585037991404533
13650,-0.0605870261788368
13667,-0.0615233853459358
13683,-0.0610265657305717
13700,-0.0590894743800163
13717,-0.0561259016394615
13733,-0.0529338493943214
13750,-0.0504414066672325
13767,-0.0491935387253761
13783,-0.0490004047751427
13800,-0.0491777583956718
13817,-0.0490878149867058
13833,-0.0484843924641609
13850,-0.0475691482424736
13867,-0.0468234792351723
13883,-0.0467359647154808
13900,-0.0476333722472191
13917,-0.0495738610625267
13933,-0.0522222742438316
13950,-0.0549409762024879
13967,-0.0571045503020287
13983,-0.0583139136433601
14000,-0.0584302768111229
14017,-0.0575414523482323
14033,-0.055907778441906
14050,-0.0538696423172951
14067,-0.0517312064766884
14083,-0.0496916696429253
14100,-0.0478216782212257
14117,-0.0460293665528297
14133,-0.0440777763724327
14150,-0.0418334379792213
14167,-0.0397021695971489
14183,-0.038762055337429
14200,-0.0401439741253853
14217,-0.0441291257739067
14233,-0.0499250665307045
14250,-0.0561479404568672
14267,-0.0614767447113991
14283,-0.0651722177863121
14300,-0.0671541169285774
14317,-0.0676892176270485
14333,-0.0670692101120949
14350,-0.0654798522591591
14367,-0.06307203322649
14383,-0.0600918605923653
14400,-0.0569289401173592
14417,-0.0540033206343651
14433,-0.0515480861067772
14450,-0.0495051071047783
14467,-0.0476354286074638
14483,-0.0457675084471703
14500,-0.0439844951033592
14517,-0.0426178798079491
14533,-0.0421019271016121
14550,-0.0427674129605293
14567,-0.0446315184235573
14583,-0.0472715273499489
14600,-0.0499508455395699
14617,-0.0519490167498589
14633,-0.0528001263737679
14650,-0.0523846670985222
14667,-0.0509215518832207
14683,-0.0488191470503807
14700,-0.0464973971247673
14717,-0.0443193688988686
14733,-0.0425964370369911
14750,-0.0415604040026665
14767,-0.0412924364209175
14783,-0.0417046919465065
14800,-0.0426291301846504
14817,-0.044026754796505
14833,-0.0461817756295204
14850,-0.0495528504252434
14867,-0.0542964860796928
14883,-0.0598621442914009
14900,-0.0649831518530846
14917,-0.0683822706341743
14933,-0.0697649791836739
14950,-0.0697839930653572
14967,-0.0690677389502525
14983,-0.0678121522068977
15000,-0.0661960765719414
